"","WeatherDate","DryBulb","HDD","CDD","AVGCLC","AVGDPT","AVGWSP","date"
"2394",2012-08-01,76,0,11,36.7,61.8,5.3,2012-08-01
"2395",2012-08-02,76,0,11,29.2,64.2,3.4,2012-08-02
"2396",2012-08-03,80,0,15,33.3,63.5,5.1,2012-08-03
"2397",2012-08-04,80,0,15,10,63.8,6.5,2012-08-04
"2398",2012-08-05,80,0,15,35.4,69.1,14.8,2012-08-05
"2399",2012-08-06,70,0,5,30.4,56.1,5.8,2012-08-06
"2400",2012-08-07,70,0,5,7.5,55.6,5.8,2012-08-07
"2401",2012-08-08,74,0,9,30.8,60.3,3.8,2012-08-08
"2402",2012-08-09,72,0,7,58.8,66.3,2,2012-08-09
"2403",2012-08-10,73,0,8,77.5,67.4,4,2012-08-10
"2404",2012-08-11,76,0,11,51.3,66.9,5.3,2012-08-11
"2405",2012-08-12,76,0,11,40.8,63.5,4.8,2012-08-12
"2406",2012-08-13,73,0,8,43.8,62.5,2.9,2012-08-13
"2407",2012-08-14,72,0,7,47.5,61.8,4,2012-08-14
"2408",2012-08-15,74,0,9,56.3,62.8,3.8,2012-08-15
"2409",2012-08-16,73,0,8,16.3,61.3,3.1,2012-08-16
"2410",2012-08-17,70,0,5,42.9,60.5,5.4,2012-08-17
"2411",2012-08-18,66,0,1,29.2,52.1,4.1,2012-08-18
"2412",2012-08-19,64,1,0,18.8,49.7,2.7,2012-08-19
"2413",2012-08-20,66,0,1,34.2,54.3,4.3,2012-08-20
"2414",2012-08-21,70,0,5,33.8,53.3,3.5,2012-08-21
"2415",2012-08-22,68,0,3,14.6,52,4.3,2012-08-22
"2416",2012-08-23,72,0,7,28.8,57.9,5.2,2012-08-23
"2417",2012-08-24,74,0,9,27.9,60.1,2.5,2012-08-24
"2418",2012-08-25,75,0,10,10,59.7,5.3,2012-08-25
"2419",2012-08-26,78,0,13,11.3,59.1,6.9,2012-08-26
"2420",2012-08-27,75,0,10,47.1,62.4,10.4,2012-08-27
"2421",2012-08-28,72,0,7,64.2,59.5,10.5,2012-08-28
"2422",2012-08-29,64,1,0,13.8,46.8,2.8,2012-08-29
"2423",2012-08-30,67,0,2,5,53.4,8.9,2012-08-30
"2424",2012-08-31,74,0,9,47.5,57.8,9.1,2012-08-31
"2425",2012-09-01,69,0,4,28.8,55.6,6.6,2012-09-01
"2426",2012-09-02,67,0,2,27.1,49.5,2.8,2012-09-02
"2427",2012-09-03,68,0,3,12.9,52.3,7.4,2012-09-03
"2428",2012-09-04,70,0,5,88.8,61,9.9,2012-09-04
"2429",2012-09-05,72,0,7,69.6,63.3,6.2,2012-09-05
"2430",2012-09-06,74,0,9,41.7,63.6,6.3,2012-09-06
"2431",2012-09-07,72,0,7,16.3,59.3,3.8,2012-09-07
"2432",2012-09-08,74,0,9,28.8,62.1,12.4,2012-09-08
"2433",2012-09-09,62,3,0,54.6,47.2,4.3,2012-09-09
"2434",2012-09-10,58,7,0,66.3,44.4,9.3,2012-09-10
"2435",2012-09-11,58,7,0,7.9,44.4,2,2012-09-11
"2436",2012-09-12,64,1,0,0,49.6,7.9,2012-09-12
"2437",2012-09-13,68,0,3,0,54.8,7,2012-09-13
"2438",2012-09-14,70,0,5,18.3,56.7,7.3,2012-09-14
"2439",2012-09-15,60,5,0,71.7,48.3,8.5,2012-09-15
"2440",2012-09-16,54,11,0,11.7,39.1,3.3,2012-09-16
"2441",2012-09-17,61,4,0,18.8,48.7,7.2,2012-09-17
"2442",2012-09-18,68,0,3,69.6,57.6,11.9,2012-09-18
"2443",2012-09-19,54,11,0,38.8,42.8,6.7,2012-09-19
"2444",2012-09-20,54,11,0,8.8,41.5,6.4,2012-09-20
"2445",2012-09-21,66,0,1,16.3,50.6,10.9,2012-09-21
"2446",2012-09-22,64,1,0,54.6,54.7,8.3,2012-09-22
"2447",2012-09-23,58,7,0,52.9,42.4,5.3,2012-09-23
"2448",2012-09-24,52,13,0,35.8,41,5,2012-09-24
"2449",2012-09-25,60,5,0,12.5,41.3,15.1,2012-09-25
"2450",2012-09-26,62,3,0,71.3,53.2,10.9,2012-09-26
"2451",2012-09-27,52,13,0,27.9,42.6,5.3,2012-09-27
"2452",2012-09-28,48,17,0,61.3,44.6,2.5,2012-09-28
"2453",2012-09-29,54,11,0,100,50.8,4.3,2012-09-29
"2454",2012-09-30,54,11,0,100,50.6,4,2012-09-30
"2455",2012-10-01,56,9,0,93.8,51.5,6.3,2012-10-01
"2456",2012-10-02,58,7,0,62.9,53.3,3,2012-10-02
"2457",2012-10-03,62,3,0,95.8,58.8,1.5,2012-10-03
"2458",2012-10-04,62,3,0,79.2,61.3,1.5,2012-10-04
"2459",2012-10-05,66,0,1,51.5,56.6,7.7,2012-10-05
"2460",2012-10-06,57,8,0,82.1,48.6,5.6,2012-10-06
"2461",2012-10-07,49,16,0,62.9,37.1,4.3,2012-10-07
"2462",2012-10-08,49,16,0,51.3,37.2,2.4,2012-10-08
"2463",2012-10-09,48,17,0,37.5,39.1,4.5,2012-10-09
"2464",2012-10-10,53,12,0,92.1,45.5,7.5,2012-10-10
"2465",2012-10-11,50,15,0,73.8,31.7,10.3,2012-10-11
"2466",2012-10-12,44,21,0,66.7,28.4,12.4,2012-10-12
"2467",2012-10-13,40,25,0,45.8,25.2,5.1,2012-10-13
"2468",2012-10-14,52,13,0,77.9,44.3,13.3,2012-10-14
"2469",2012-10-15,64,1,0,72.5,52.3,12.7,2012-10-15
"2470",2012-10-16,46,19,0,68.8,34.3,9.3,2012-10-16
"2471",2012-10-17,44,21,0,21.3,34,2.8,2012-10-17
"2472",2012-10-18,55,10,0,15,38.2,7.1,2012-10-18
"2473",2012-10-19,56,9,0,92.1,51,5.9,2012-10-19
"2474",2012-10-20,59,6,0,54.2,52.3,4.7,2012-10-20
"2475",2012-10-21,52,13,0,93.8,41.5,8.2,2012-10-21
"2476",2012-10-22,52,13,0,34.2,40,5.6,2012-10-22
"2477",2012-10-23,48,17,0,25,39,2.6,2012-10-23
"2478",2012-10-24,46,19,0,45,35.3,2.6,2012-10-24
"2479",2012-10-25,52,13,0,34.2,42.4,6.3,2012-10-25
"2480",2012-10-26,59,6,0,58.8,51,12.3,2012-10-26
"2481",2012-10-27,56,9,0,46.3,50.5,1.7,2012-10-27
"2482",2012-10-28,53,12,0,32.1,48.3,4.2,2012-10-28
"2483",2012-10-29,57,8,0,69.2,47.8,12,2012-10-29
"2484",2012-10-30,63,2,0,66.3,53.1,12,2012-10-30
"2485",2012-10-31,52,13,0,73.3,43.4,9,2012-10-31
"2486",2012-11-01,46,19,0,98.8,38.7,9.8,2012-11-01
"2487",2012-11-02,44,21,0,97.5,36.1,4.5,2012-11-02
"2488",2012-11-03,42,23,0,90,32.5,9.2,2012-11-03
"2489",2012-11-04,38,27,0,95,28.5,9.2,2012-11-04
"2490",2012-11-05,34,31,0,93.8,20.3,9.7,2012-11-05
"2491",2012-11-06,32,33,0,27.5,15.6,3.4,2012-11-06
"2492",2012-11-07,30,35,0,24.2,19.6,7.1,2012-11-07
"2493",2012-11-08,34,31,0,61.7,23.6,12.9,2012-11-08
"2494",2012-11-09,37,28,0,55,26.5,4.3,2012-11-09
"2495",2012-11-10,40,25,0,53.3,26.8,5.3,2012-11-10
"2496",2012-11-11,50,15,0,46.3,35.1,12,2012-11-11
"2497",2012-11-12,64,1,0,22.1,42,18.1,2012-11-12
"2498",2012-11-13,48,17,0,68.8,32.3,8.3,2012-11-13
"2499",2012-11-14,34,31,0,2.5,22.5,2.5,2012-11-14
"2500",2012-11-15,31,34,0,12.9,23.1,0.5,2012-11-15
"2501",2012-11-16,33,32,0,29.6,22.9,2.3,2012-11-16
"2502",2012-11-17,36,29,0,22.9,24.7,1.6,2012-11-17
"2503",2012-11-18,34,31,0,1.3,23.5,1.3,2012-11-18
"2504",2012-11-19,37,28,0,0,25.1,1,2012-11-19
"2505",2012-11-20,36,29,0,38.8,28.5,1.5,2012-11-20
"2506",2012-11-21,41,24,0,19.6,26.9,1.8,2012-11-21
"2507",2012-11-22,41,24,0,0,24.1,6.3,2012-11-22
"2508",2012-11-23,51,14,0,46.7,31.2,13.1,2012-11-23
"2509",2012-11-24,38,27,0,93.8,22.6,12.6,2012-11-24
"2510",2012-11-25,30,35,0,57.1,12.8,10.9,2012-11-25
"2511",2012-11-26,28,37,0,75.4,18.8,4.8,2012-11-26
"2512",2012-11-27,30,35,0,92.5,22,1.8,2012-11-27
"2513",2012-11-28,33,32,0,88.8,22.8,5.7,2012-11-28
"2514",2012-11-29,30,35,0,91.3,20.1,10,2012-11-29
"2515",2012-11-30,16,49,0,38.8,4.9,5,2012-11-30
"2516",2012-12-01,24,41,0,100,17.3,5.2,2012-12-01
"2517",2012-12-02,42,23,0,85,36.8,16.9,2012-12-02
"2518",2012-12-03,44,21,0,93.8,36.3,5.1,2012-12-03
"2519",2012-12-04,48,17,0,58.3,42.9,14.7,2012-12-04
"2520",2012-12-05,40,25,0,85.8,30.1,13.1,2012-12-05
"2521",2012-12-06,30,35,0,48.8,15.6,8.3,2012-12-06
"2522",2012-12-07,37,28,0,57.5,22,13.3,2012-12-07
"2523",2012-12-08,40,25,0,98.8,35.3,4.2,2012-12-08
"2524",2012-12-09,38,27,0,65.4,27,7.5,2012-12-09
"2525",2012-12-10,40,25,0,97.5,37,9.3,2012-12-10
"2526",2012-12-11,33,32,0,87.5,21.9,7.5,2012-12-11
"2527",2012-12-12,28,37,0,49.6,21.1,3.8,2012-12-12
"2528",2012-12-13,34,31,0,43.8,23.8,4.2,2012-12-13
"2529",2012-12-14,38,27,0,62.9,25.1,9.6,2012-12-14
"2530",2012-12-15,24,41,0,30,11.8,6.9,2012-12-15
"2531",2012-12-16,26,39,0,76.3,19,5.1,2012-12-16
"2532",2012-12-17,36,29,0,100,29.4,7.7,2012-12-17
"2533",2012-12-18,40,25,0,100,35.3,5.1,2012-12-18
"2534",2012-12-19,36,29,0,100,31.6,5.9,2012-12-19
"2535",2012-12-20,34,31,0,70.4,26.4,4.7,2012-12-20
"2536",2012-12-21,41,24,0,89.6,33.5,16.2,2012-12-21
"2537",2012-12-22,30,35,0,100,19,14.3,2012-12-22
"2538",2012-12-23,26,39,0,91.3,16,8.9,2012-12-23
"2539",2012-12-24,24,41,0,56.7,14.5,5.9,2012-12-24
"2540",2012-12-25,18,47,0,38.8,11.3,5.5,2012-12-25
"2541",2012-12-26,16,49,0,27.1,9.4,5,2012-12-26
"2542",2012-12-27,20,45,0,100,17.4,11.3,2012-12-27
"2543",2012-12-28,24,41,0,77.1,18.7,7,2012-12-28
"2544",2012-12-29,22,43,0,100,18,4.3,2012-12-29
"2545",2012-12-30,17,48,0,68.8,8.8,9.3,2012-12-30
"2546",2012-12-31,22,43,0,97.5,16.5,7.5,2012-12-31
"2547",2013-01-01,19,46,0,60.8,7.3,11,2013-01-01
"2548",2013-01-02,6,59,0,65.4,-0.3,8.2,2013-01-02
"2549",2013-01-03,3,62,0,58.3,-7.5,3.3,2013-01-03
"2550",2013-01-04,26,39,0,93.8,18.4,11.4,2013-01-04
"2551",2013-01-05,24,41,0,52.9,13.5,7.9,2013-01-05
"2552",2013-01-06,24,41,0,86.7,19.8,7.8,2013-01-06
"2553",2013-01-07,18,47,0,52.5,10.5,5.8,2013-01-07
"2554",2013-01-08,28,37,0,5,18.8,10.8,2013-01-08
"2555",2013-01-09,30,35,0,52.9,20.1,10,2013-01-09
"2556",2013-01-10,34,31,0,57.5,24.3,10.1,2013-01-10
"2557",2013-01-11,30,35,0,61.3,23,7.6,2013-01-11
"2558",2013-01-12,42,23,0,65.4,37.5,10.6,2013-01-12
"2559",2013-01-13,44,21,0,83.8,40.7,11.5,2013-01-13
"2560",2013-01-14,43,22,0,71.7,32.8,12.2,2013-01-14
"2561",2013-01-15,31,34,0,58.8,18.3,4.3,2013-01-15
"2562",2013-01-16,30,35,0,67.9,23.8,5.5,2013-01-16
"2563",2013-01-17,20,45,0,55.4,9.7,10.1,2013-01-17
"2564",2013-01-18,10,55,0,16.3,-5.3,5.5,2013-01-18
"2565",2013-01-19,31,34,0,98.8,16.5,16.1,2013-01-19
"2566",2013-01-20,30,35,0,62.9,18.4,16.1,2013-01-20
"2567",2013-01-21,12,53,0,67.5,1.6,6.2,2013-01-21
"2568",2013-01-22,6,59,0,71.7,-1.3,7.4,2013-01-22
"2569",2013-01-23,-3,68,0,41.7,-15.7,8.5,2013-01-23
"2570",2013-01-24,0,65,0,45,-13.2,8.7,2013-01-24
"2571",2013-01-25,6,59,0,59.6,-6.3,3.8,2013-01-25
"2572",2013-01-26,8,57,0,48.8,-1.3,7,2013-01-26
"2573",2013-01-27,12,53,0,14.2,-3,5.6,2013-01-27
"2574",2013-01-28,14,51,0,77.9,8,4.3,2013-01-28
"2575",2013-01-29,30,35,0,100,22.2,5.3,2013-01-29
"2576",2013-01-30,48,17,0,95,43.2,18.8,2013-01-30
"2577",2013-01-31,40,25,0,82.9,28.4,15.9,2013-01-31
"2578",2013-02-01,19,46,0,84.2,3.8,10.7,2013-02-01
"2579",2013-02-02,16,49,0,74.6,5.2,8.1,2013-02-02
"2580",2013-02-03,17,48,0,25,8.8,3.3,2013-02-03
"2581",2013-02-04,18,47,0,53.3,3.1,6.4,2013-02-04
"2582",2013-02-05,11,54,0,27.5,-5,2.5,2013-02-05
"2583",2013-02-06,20,45,0,77.1,6.3,9.9,2013-02-06
"2584",2013-02-07,8,57,0,54.6,-6.7,5.1,2013-02-07
"2585",2013-02-08,16,49,0,100,8.9,3.5,2013-02-08
"2586",2013-02-09,11,54,0,41.3,1,13.5,2013-02-09
"2587",2013-02-10,9,56,0,0,-2.7,2.4,2013-02-10
"2588",2013-02-11,28,37,0,76.7,19.8,11.8,2013-02-11
"2589",2013-02-12,36,29,0,92.5,25.9,7.6,2013-02-12
"2590",2013-02-13,36,29,0,92.5,21.9,3.2,2013-02-13
"2591",2013-02-14,32,33,0,83.3,21.3,2.9,2013-02-14
"2592",2013-02-15,39,26,0,76.7,23.7,10.7,2013-02-15
"2593",2013-02-16,27,38,0,45.4,10.2,9.2,2013-02-16
"2594",2013-02-17,15,50,0,56.7,1.8,14.1,2013-02-17
"2595",2013-02-18,18,47,0,12.1,-4.3,11.2,2013-02-18
"2596",2013-02-19,28,37,0,64.2,13.1,6.3,2013-02-19
"2597",2013-02-20,29,36,0,95,16.9,9.9,2013-02-20
"2598",2013-02-21,16,49,0,94.6,6.7,9,2013-02-21
"2599",2013-02-22,24,41,0,54.2,18.1,1.7,2013-02-22
"2600",2013-02-23,34,31,0,100,26.8,7.1,2013-02-23
"2601",2013-02-24,34,31,0,100,30.3,2.7,2013-02-24
"2602",2013-02-25,34,31,0,100,29.8,0.3,2013-02-25
"2603",2013-02-26,36,29,0,73.8,28.9,3.3,2013-02-26
"2604",2013-02-27,36,29,0,83.3,29.2,7.7,2013-02-27
"2605",2013-02-28,39,26,0,82.9,31.2,5,2013-02-28
"2606",2013-03-01,35,30,0,93.8,27.1,10,2013-03-01
"2607",2013-03-02,28,37,0,100,23.3,8.6,2013-03-02
"2608",2013-03-03,27,38,0,100,19.6,3.5,2013-03-03
"2609",2013-03-04,26,39,0,100,17.5,8.9,2013-03-04
"2610",2013-03-05,30,35,0,75.4,21.9,4.4,2013-03-05
"2611",2013-03-06,34,31,0,74.6,22.4,4.1,2013-03-06
"2612",2013-03-07,34,31,0,94.6,20.4,8.7,2013-03-07
"2613",2013-03-08,34,31,0,54.2,22.4,10.5,2013-03-08
"2614",2013-03-09,35,30,0,0,21.2,4.1,2013-03-09
"2615",2013-03-10,42,23,0,19.2,21.3,10.6,2013-03-10
"2616",2013-03-11,46,19,0,49.6,27.3,15.5,2013-03-11
"2617",2013-03-12,46,19,0,92.1,40.9,11.4,2013-03-12
"2618",2013-03-13,36,29,0,87.1,30.2,2.6,2013-03-13
"2619",2013-03-14,26,39,0,87.9,10.5,12,2013-03-14
"2620",2013-03-15,25,40,0,62.9,12,9.4,2013-03-15
"2621",2013-03-16,23,42,0,68.3,10.9,6.8,2013-03-16
"2622",2013-03-17,20,45,0,29.2,4.8,7,2013-03-17
"2623",2013-03-18,21,44,0,15,4.8,2.3,2013-03-18
"2624",2013-03-19,30,35,0,100,26.5,3.7,2013-03-19
"2625",2013-03-20,30,35,0,75.4,19.3,6.3,2013-03-20
"2626",2013-03-21,28,37,0,45,14.8,8,2013-03-21
"2627",2013-03-22,28,37,0,77.5,17.4,5.9,2013-03-22
"2628",2013-03-23,34,31,0,93.8,19.9,12.2,2013-03-23
"2629",2013-03-24,34,31,0,73.8,22,8.9,2013-03-24
"2630",2013-03-25,33,32,0,40.4,23.5,5.6,2013-03-25
"2631",2013-03-26,39,26,0,56.7,23.4,8.2,2013-03-26
"2632",2013-03-27,41,24,0,75,25.9,6.9,2013-03-27
"2633",2013-03-28,43,22,0,83.3,32.3,3,2013-03-28
"2634",2013-03-29,44,21,0,88.8,30.5,5.9,2013-03-29
"2635",2013-03-30,40,25,0,7.9,19.1,3.1,2013-03-30
"2636",2013-03-31,42,23,0,27.9,23.4,9.9,2013-03-31
"2637",2013-04-01,38,27,0,69.6,27.6,12.3,2013-04-01
"2638",2013-04-02,28,37,0,82.1,13,10.8,2013-04-02
"2639",2013-04-03,34,31,0,56.7,8.4,12.8,2013-04-03
"2640",2013-04-04,42,23,0,8.8,14,10.9,2013-04-04
"2641",2013-04-05,40,25,0,63.3,20.6,13.2,2013-04-05
"2642",2013-04-06,32,33,0,39.6,5.4,11.3,2013-04-06
"2643",2013-04-07,45,20,0,80,20.1,17.2,2013-04-07
"2644",2013-04-08,48,17,0,59.6,30.2,5.3,2013-04-08
"2645",2013-04-09,46,19,0,79.2,39.1,5.5,2013-04-09
"2646",2013-04-10,47,18,0,96.3,39.5,2.9,2013-04-10
"2647",2013-04-11,37,28,0,53.8,19.3,9.9,2013-04-11
"2648",2013-04-12,34,31,0,100,26.8,7.7,2013-04-12
"2649",2013-04-13,44,21,0,96.3,34.1,7.1,2013-04-13
"2650",2013-04-14,40,25,0,83.3,32.8,4.6,2013-04-14
"2651",2013-04-15,44,21,0,20,29.2,5.3,2013-04-15
"2652",2013-04-16,54,11,0,72.5,40.3,18.9,2013-04-16
"2653",2013-04-17,47,18,0,25,30.1,9.3,2013-04-17
"2654",2013-04-18,51,14,0,56.7,33.2,13.3,2013-04-18
"2655",2013-04-19,61,4,0,74.2,51.2,19.6,2013-04-19
"2656",2013-04-20,44,21,0,81.7,24.7,12.8,2013-04-20
"2657",2013-04-21,38,27,0,27.1,15.2,8.4,2013-04-21
"2658",2013-04-22,42,23,0,0,17.3,6.8,2013-04-22
"2659",2013-04-23,45,20,0,15.4,27.6,8.5,2013-04-23
"2660",2013-04-24,58,7,0,30,39.4,11.5,2013-04-24
"2661",2013-04-25,50,15,0,41.7,29,6.9,2013-04-25
"2662",2013-04-26,46,19,0,33.3,31.1,5.2,2013-04-26
"2663",2013-04-27,48,17,0,18.3,28,2.4,2013-04-27
"2664",2013-04-28,54,11,0,0,30.5,4.8,2013-04-28
"2665",2013-04-29,60,5,0,50.4,38.2,10.4,2013-04-29
"2666",2013-04-30,64,1,0,66.7,42.6,7.5,2013-04-30
"2667",2013-05-01,64,1,0,6.3,39.2,4.1,2013-05-01
"2668",2013-05-02,67,0,2,30,39.3,8,2013-05-02
"2669",2013-05-03,62,3,0,4.2,34.8,5.3,2013-05-03
"2670",2013-05-04,62,3,0,12.5,40.8,4.3,2013-05-04
"2671",2013-05-05,67,0,2,6.3,34.9,7.4,2013-05-05
"2672",2013-05-06,66,0,1,0,30.4,8.8,2013-05-06
"2673",2013-05-07,70,0,5,7.5,42.8,6.1,2013-05-07
"2674",2013-05-08,68,0,3,41.7,53.3,7.8,2013-05-08
"2675",2013-05-09,67,0,2,51.7,54.6,5,2013-05-09
"2676",2013-05-10,64,1,0,80,55.3,3.5,2013-05-10
"2677",2013-05-11,62,3,0,79.2,54.4,11.1,2013-05-11
"2678",2013-05-12,50,15,0,69.2,36.3,8.5,2013-05-12
"2679",2013-05-13,47,18,0,78.3,27.7,10.8,2013-05-13
"2680",2013-05-14,48,17,0,30,29,3.8,2013-05-14
"2681",2013-05-15,49,16,0,44.2,36.8,9.4,2013-05-15
"2682",2013-05-16,64,1,0,47.9,40.9,11.4,2013-05-16
"2683",2013-05-17,58,7,0,47.9,39,6.9,2013-05-17
"2684",2013-05-18,58,7,0,13.8,36.7,2.8,2013-05-18
"2685",2013-05-19,60,5,0,54.6,49,9.3,2013-05-19
"2686",2013-05-20,64,1,0,73.3,56.9,6.6,2013-05-20
"2687",2013-05-21,63,2,0,74.6,57.4,6.7,2013-05-21
"2688",2013-05-22,68,0,3,70,62.3,8,2013-05-22
"2689",2013-05-23,71,0,6,84.2,63.3,9.5,2013-05-23
"2690",2013-05-24,54,11,0,100,46.3,12.8,2013-05-24
"2691",2013-05-25,44,21,0,100,40.7,17,2013-05-25
"2692",2013-05-26,46,19,0,88.8,40.9,11.8,2013-05-26
"2693",2013-05-27,56,9,0,2.9,37,6.9,2013-05-27
"2694",2013-05-28,58,7,0,0,40.4,5.9,2013-05-28
"2695",2013-05-29,62,3,0,72.5,57.8,8,2013-05-29
"2696",2013-05-30,76,0,11,22.5,62.2,5.5,2013-05-30
"2697",2013-05-31,78,0,13,17.1,62.9,6.9,2013-05-31
"2698",2013-06-01,78,0,13,42.9,64.5,8.6,2013-06-01
"2699",2013-06-02,76,0,11,52.5,66.5,8.9,2013-06-02
"2700",2013-06-03,64,1,0,32.9,49.2,9.5,2013-06-03
"2701",2013-06-04,60,5,0,31.3,41.5,10.8,2013-06-04
"2702",2013-06-05,60,5,0,21.7,42.3,3.5,2013-06-05
"2703",2013-06-06,60,5,0,83.8,49.9,4.3,2013-06-06
"2704",2013-06-07,56,9,0,100,51.5,5.3,2013-06-07
"2705",2013-06-08,59,6,0,100,54.5,4.5,2013-06-08
"2706",2013-06-09,68,0,3,55,54.4,5.8,2013-06-09
"2707",2013-06-10,65,0,0,28.8,52.9,5.3,2013-06-10
"2708",2013-06-11,60,5,0,100,55.6,6.3,2013-06-11
"2709",2013-06-12,63,2,0,73.3,53.5,8.2,2013-06-12
"2710",2013-06-13,61,4,0,65.4,53,3.5,2013-06-13
"2711",2013-06-14,66,0,1,26.3,52.4,7.1,2013-06-14
"2712",2013-06-15,63,2,0,12.5,44.1,3.9,2013-06-15
"2713",2013-06-16,62,3,0,72.1,52.8,7.3,2013-06-16
"2714",2013-06-17,66,0,1,57.9,55.9,5.8,2013-06-17
"2715",2013-06-18,62,3,0,46.7,47.5,3,2013-06-18
"2716",2013-06-19,59,6,0,12.9,42.1,7,2013-06-19
"2717",2013-06-20,62,3,0,6.3,46.5,2,2013-06-20
"2718",2013-06-21,68,0,3,18.8,51.7,1.1,2013-06-21
"2719",2013-06-22,72,0,7,68.3,61.5,4.5,2013-06-22
"2720",2013-06-23,76,0,11,53.3,68,5.3,2013-06-23
"2721",2013-06-24,78,0,13,37.5,67.8,7.9,2013-06-24
"2722",2013-06-25,78,0,13,51.3,66.9,8.3,2013-06-25
"2723",2013-06-26,72,0,7,56.7,66.4,4.5,2013-06-26
"2724",2013-06-27,76,0,11,42.1,67,5.9,2013-06-27
"2725",2013-06-28,69,0,4,81.3,60.9,9.1,2013-06-28
"2726",2013-06-29,72,0,7,81.7,62.2,3.6,2013-06-29
"2727",2013-06-30,74,0,9,70.8,63.7,3.7,2013-06-30
"2728",2013-07-01,70,0,5,92.9,63.9,5,2013-07-01
"2729",2013-07-02,68,0,3,88.3,62.9,4,2013-07-02
"2730",2013-07-03,76,0,11,59.2,70.8,2.5,2013-07-03
"2731",2013-07-04,78,0,13,43.3,71.4,5.1,2013-07-04
"2732",2013-07-05,80,0,15,49.6,70.8,4.9,2013-07-05
"2733",2013-07-06,80,0,15,45.8,66.6,5.1,2013-07-06
"2734",2013-07-07,76,0,11,45,66.4,4.4,2013-07-07
"2735",2013-07-08,75,0,10,71.3,67.3,3.5,2013-07-08
"2736",2013-07-09,77,0,12,41.3,67.3,3.9,2013-07-09
"2737",2013-07-10,77,0,12,41.3,69.5,10.8,2013-07-10
"2738",2013-07-11,73,0,8,47.1,62.9,6.5,2013-07-11
"2739",2013-07-12,70,0,5,13.8,57.6,4.8,2013-07-12
"2740",2013-07-13,72,0,7,31.7,62.6,4.4,2013-07-13
"2741",2013-07-14,81,0,16,69.2,69.3,3,2013-07-14
"2742",2013-07-15,82,0,17,30.4,67.1,3.5,2013-07-15
"2743",2013-07-16,80,0,15,16.3,66.8,3.6,2013-07-16
"2744",2013-07-17,82,0,17,33.8,69.2,5.6,2013-07-17
"2745",2013-07-18,82,0,17,35,70.4,3,2013-07-18
"2746",2013-07-19,86,0,21,42.5,69.9,10.8,2013-07-19
"2747",2013-07-20,78,0,13,61.7,63.4,9.7,2013-07-20
"2748",2013-07-21,68,0,3,27.1,53.1,6.6,2013-07-21
"2749",2013-07-22,70,0,5,31.3,58.3,2.8,2013-07-22
"2750",2013-07-23,74,0,9,60.4,67,3.8,2013-07-23
"2751",2013-07-24,64,1,0,65,55.8,8.1,2013-07-24
"2752",2013-07-25,60,5,0,10,48.4,5.1,2013-07-25
"2753",2013-07-26,64,1,0,13.8,55.7,3.8,2013-07-26
"2754",2013-07-27,69,0,4,16.3,55.5,3.7,2013-07-27
"2755",2013-07-28,74,0,9,56.7,62.9,6.1,2013-07-28
"2756",2013-07-29,75,0,10,59.6,60.5,4.5,2013-07-29
"2757",2013-07-30,69,0,4,47.5,56.2,2.4,2013-07-30
"2758",2013-07-31,70,0,5,18.8,56.8,4.6,2013-07-31
"2759",2013-08-01,72,0,7,63.3,60.9,9.7,2013-08-01
"2760",2013-08-02,72,0,7,43.8,58.4,6.3,2013-08-02
"2761",2013-08-03,69,0,4,67.1,56.9,6.9,2013-08-03
"2762",2013-08-04,66,0,1,67.9,54.7,8.4,2013-08-04
"2763",2013-08-05,64,1,0,25.8,45.1,8.3,2013-08-05
"2764",2013-08-06,65,0,0,15.8,50.3,4.6,2013-08-06
"2765",2013-08-07,70,0,5,49.6,57.3,8.5,2013-08-07
"2766",2013-08-08,78,0,13,57.9,65.5,10.5,2013-08-08
"2767",2013-08-09,74,0,9,78.8,69.6,3.3,2013-08-09
"2768",2013-08-10,67,0,2,28.8,52,9.4,2013-08-10
"2769",2013-08-11,66,0,1,28.8,52.8,3.4,2013-08-11
"2770",2013-08-12,70,0,5,36.3,55.6,4.2,2013-08-12
"2771",2013-08-13,68,0,3,67.5,61.3,7,2013-08-13
"2772",2013-08-14,64,1,0,68.8,52.8,6.6,2013-08-14
"2773",2013-08-15,64,1,0,20,49.7,6.2,2013-08-15
"2774",2013-08-16,67,0,2,37.5,54.3,4.3,2013-08-16
"2775",2013-08-17,68,0,3,42.1,55.4,2.3,2013-08-17
"2776",2013-08-18,67,0,2,8.8,55.9,3.9,2013-08-18
"2777",2013-08-19,71,0,6,10,58.2,4.2,2013-08-19
"2778",2013-08-20,73,0,8,16.7,60.4,4.1,2013-08-20
"2779",2013-08-21,75,0,10,15.8,62.2,5.3,2013-08-21
"2780",2013-08-22,78,0,13,42.5,63.8,7.5,2013-08-22
"2781",2013-08-23,64,1,0,20.4,53.9,7.9,2013-08-23
"2782",2013-08-24,64,1,0,5.4,50.5,2.2,2013-08-24
"2783",2013-08-25,65,0,0,26.7,53.2,4.1,2013-08-25
"2784",2013-08-26,70,0,5,100,63.8,6.6,2013-08-26
"2785",2013-08-27,76,0,11,72.5,67.7,2.3,2013-08-27
"2786",2013-08-28,77,0,12,35,67,2.8,2013-08-28
"2787",2013-08-29,74,0,9,51.4,64.4,2.8,2013-08-29
"2788",2013-08-30,74,0,9,54.8,64.3,4.3,2013-08-30
